country_id,league_id,season,stage,date,match_id,home_team_id,away_team_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,home_win_prob,away_win_prob,draw_win_prob,GoalDiff
1,1,2011/2012,29,3/18/12 0:00,1032923,10001,9987,3,2,37971.0,239351.0,38339.0,37953.0,67896.0,26260.0,178249.0,21834.0,181066.0,38371.0,37065.0,38793.0,166675.0,38368.0,148314.0,130027.0,169200.0,38435.0,37858.0,215419.0,42153.0,148315.0,5.0,3.8,1.67,4.75,3.75,1.65,5.4,3.8,1.45,5.0,3.5,1.57,,,,4.5,3.75,1.67,5.0,3.8,1.62,5.0,3.9,1.67,5.0,3.6,1.65,5.0,3.6,1.62,0.18833095916429252,0.5638651471984806,0.24780389363722696,1
1,1,2012/2013,11,10/20/12 0:00,1224067,1773,8342,4,1,38793.0,37953.0,98368.0,45840.0,38255.0,39578.0,39335.0,38791.0,287232.0,41727.0,78902.0,104378.0,36832.0,71765.0,172147.0,37889.0,38366.0,37979.0,113868.0,166575.0,166648.0,14557.0,4.75,3.6,1.73,3.75,3.8,1.75,4.3,3.4,1.7,4.33,3.5,1.73,4.52,3.88,1.81,4.0,3.5,1.8,4.8,3.75,1.67,4.6,3.75,1.75,3.75,3.8,1.75,4.0,3.5,1.8,0.19742911033269403,0.5420741468672235,0.26049674280008245,3
1,1,2012/2013,12,10/27/12 0:00,1224075,9986,8635,2,0,214340.0,33605.0,208348.0,181029.0,46458.0,25751.0,179059.0,200607.0,208635.0,26613.0,26502.0,38391.0,38253.0,13423.0,178758.0,40536.0,12692.0,282012.0,38393.0,42771.0,37069.0,52280.0,7.0,4.33,1.44,6.75,4.2,1.4,6.5,4.0,1.4,7.0,4.0,1.4,7.74,4.7,1.45,6.0,3.8,1.5,7.5,4.33,1.44,7.5,4.6,1.44,6.75,4.2,1.4,6.5,4.0,1.44,0.13373025745734066,0.6500776404176282,0.2161921021250311,2
1,1,2014/2015,18,12/6/14 0:00,1717957,274581,8635,4,2,181572.0,522746.0,210138.0,39871.0,281861.0,293003.0,418105.0,277335.0,364290.0,94008.0,201915.0,38391.0,38368.0,277761.0,38388.0,309083.0,465960.0,69653.0,149211.0,282012.0,21726.0,166302.0,4.75,3.6,1.73,4.5,3.9,1.7,4.2,3.3,1.75,4.75,3.75,1.66,4.91,3.87,1.76,4.4,3.5,1.73,,,,4.6,3.9,1.73,,,,,,,0.19742911033269403,0.5420741468672235,0.26049674280008245,2
1,1,2015/2016,27,2/21/16 0:00,1980039,8475,8635,1,0,208718.0,291929.0,201102.0,5272.0,257843.0,213799.0,277325.0,32760.0,354494.0,277772.0,94008.0,38391.0,198453.0,38388.0,195448.0,118434.0,306990.0,282012.0,178538.0,465960.0,309083.0,179402.0,6.0,4.33,1.5,5.5,4.25,1.53,6.1,4.0,1.5,6.0,4.2,1.5,6.45,4.47,1.55,5.5,4.2,1.5,,,,6.0,4.4,1.5,,,,,,,0.1566003616636528,0.6264014466546112,0.21699819168173598,1
1,1,2015/2016,7,9/11/15 0:00,1979876,274581,8342,2,1,128083.0,359378.0,210138.0,202471.0,118879.0,104411.0,364290.0,447455.0,387723.0,213487.0,39625.0,38797.0,277771.0,26440.0,445873.0,178293.0,109061.0,114688.0,201915.0,113868.0,203666.0,38782.0,5.75,4.2,1.53,5.75,4.2,1.53,6.1,4.0,1.5,6.0,4.2,1.53,6.83,4.5,1.52,5.5,4.2,1.5,,,,6.5,4.4,1.5,,,,,,,0.1632062173797097,0.6133566993028305,0.22343708331745968,1
1729,1729,2008/2009,11,11/1/08 0:00,489150,10194,9825,2,1,23794.0,40574.0,40005.0,40695.0,35467.0,35636.0,23333.0,24133.0,25668.0,38755.0,23314.0,23686.0,26111.0,30831.0,30616.0,31291.0,39297.0,30613.0,23678.0,27277.0,30960.0,36410.0,8.0,4.5,1.4,7.5,4.0,1.4,6.0,3.9,1.45,8.0,3.75,1.36,,,,8.0,4.5,1.4,7.5,4.33,1.44,8.0,4.8,1.4,8.0,4.0,1.45,8.5,4.0,1.4,0.11775700934579439,0.6728971962616822,0.20934579439252335,1
1729,1729,2008/2009,2,8/23/08 0:00,489057,9879,9825,1,0,30633.0,37266.0,23780.0,26777.0,40080.0,24020.0,24843.0,30338.0,24737.0,24741.0,34248.0,23686.0,26111.0,30831.0,38835.0,31291.0,31013.0,30935.0,39297.0,26181.0,30960.0,30843.0,6.5,3.75,1.57,6.0,3.45,1.55,5.0,3.5,1.6,6.0,3.6,1.62,,,,6.0,3.8,1.57,6.5,3.75,1.57,6.5,3.9,1.55,6.0,3.5,1.6,6.0,3.6,1.57,0.14548711929326005,0.6023352072650893,0.2521776734416507,1
1729,1729,2008/2009,2,8/23/08 0:00,489060,10194,10252,3,2,23794.0,40574.0,34214.0,40005.0,23371.0,24435.0,23333.0,35636.0,25668.0,23288.0,38755.0,30380.0,30357.0,43280.0,24658.0,23282.0,38609.0,24780.0,23782.0,23354.0,23264.0,26165.0,5.0,3.6,1.73,4.65,3.4,1.7,4.3,3.4,1.7,5.0,3.25,1.8,,,,5.0,3.6,1.7,5.0,3.5,1.73,5.3,3.7,1.7,5.0,3.4,1.73,5.0,3.3,1.73,0.1894275807530872,0.5474785570898474,0.26309386215706554,1
1729,1729,2008/2009,27,2/28/09 0:00,489309,8549,8650,2,0,35442.0,33754.0,24166.0,38899.0,24167.0,24393.0,24183.0,35544.0,30892.0,42183.0,24753.0,30660.0,22764.0,30617.0,24134.0,34222.0,30889.0,38818.0,30618.0,37139.0,30915.0,46621.0,5.5,3.5,1.72,4.7,3.35,1.7,4.8,3.4,1.75,5.0,3.5,1.73,,,,5.25,3.5,1.7,5.0,3.5,1.73,5.0,3.25,1.75,5.0,3.4,1.75,5.0,3.5,1.75,0.173337172473366,0.5542758422113447,0.2723869853152894,2
1729,1729,2008/2009,30,3/21/09 0:00,489338,9879,10260,2,0,30633.0,37266.0,23780.0,26777.0,24781.0,30956.0,30338.0,25253.0,24020.0,31907.0,24741.0,30726.0,24150.0,43248.0,30620.0,32569.0,30893.0,30373.0,24148.0,30802.0,24154.0,27430.0,8.0,4.2,1.44,6.75,3.8,1.45,6.7,3.8,1.5,6.0,3.5,1.5,,,,8.0,4.0,1.44,8.5,4.0,1.44,7.0,4.0,1.45,7.5,4.0,1.45,7.5,4.0,1.5,0.11819887429643527,0.6566604127579737,0.225140712945591,2
1729,1729,2009/2010,13,11/21/09 0:00,658730,8472,9825,1,0,24527.0,36786.0,31103.0,30885.0,43259.0,38802.0,26171.0,156008.0,17866.0,30352.0,23949.0,23686.0,26111.0,38835.0,26005.0,63520.0,26181.0,75489.0,30613.0,23678.0,31435.0,41704.0,6.0,3.75,1.62,6.2,3.6,1.55,5.2,3.8,1.6,6.0,3.75,1.57,,,,6.0,3.4,1.67,6.0,3.6,1.62,6.0,3.8,1.62,5.5,3.5,1.65,5.5,3.6,1.67,0.15863689776733256,0.5875440658049355,0.2538190364277321,1
1729,1729,2009/2010,18,12/19/09 0:00,658843,8462,8650,2,0,46518.0,24137.0,26108.0,23939.0,23953.0,40004.0,24528.0,25421.0,40987.0,27335.0,26347.0,30660.0,34036.0,30617.0,25984.0,47547.0,38818.0,95327.0,37139.0,30618.0,414792.0,30853.0,5.5,4.0,1.62,5.85,4.0,1.58,5.3,3.5,1.65,6.0,3.6,1.62,,,,6.0,3.8,1.57,6.0,3.6,1.62,6.0,4.0,1.57,6.0,3.6,1.57,6.0,3.6,1.62,0.17330837122225196,0.5883926183471516,0.23829901043059643,2
1729,1729,2009/2010,18,12/19/09 0:00,658845,9879,10260,3,0,30633.0,37266.0,23780.0,26777.0,24781.0,34574.0,43247.0,30338.0,30956.0,24737.0,24741.0,35906.0,24148.0,67850.0,34944.0,35327.0,40961.0,30373.0,24156.0,32569.0,30619.0,30829.0,6.5,4.0,1.57,6.35,4.0,1.55,6.0,3.7,1.55,6.5,3.6,1.57,,,,6.5,4.0,1.53,7.0,3.75,1.53,6.5,3.6,1.62,5.75,3.75,1.57,5.5,3.75,1.62,0.14781687654466283,0.6119806990702601,0.24020242438507708,3
1729,1729,2009/2010,2,8/19/09 0:00,658589,8191,10260,1,0,24788.0,34230.0,38504.0,23349.0,24212.0,23074.0,21849.0,23185.0,11496.0,32627.0,23370.0,24147.0,24150.0,43248.0,30362.0,32569.0,30802.0,40961.0,34944.0,24154.0,30619.0,30829.0,9.5,5.0,1.33,9.0,4.5,1.3,8.5,4.5,1.35,12.0,5.0,1.29,,,,11.0,4.5,1.33,11.0,5.0,1.3,9.5,4.5,1.33,10.0,4.75,1.3,9.0,4.75,1.33,0.09957325746799431,0.7112375533428165,0.1891891891891892,1
1729,1729,2009/2010,25,2/6/10 0:00,659065,8667,8456,2,1,23021.0,40132.0,24509.0,93458.0,23022.0,23034.0,30595.0,182962.0,23225.0,70297.0,37798.0,24224.0,30509.0,30831.0,191616.0,30635.0,24213.0,30598.0,23782.0,33781.0,38817.0,30960.0,5.5,3.4,1.73,5.45,3.55,1.7,4.9,3.5,1.7,5.0,3.5,1.73,,,,5.0,3.5,1.73,5.0,3.5,1.73,5.5,3.5,1.73,4.75,3.5,1.72,5.25,3.4,1.73,0.1725078452649793,0.5484353462181424,0.2790568085168783,1
1729,1729,2009/2010,26,2/10/10 0:00,659076,8668,8455,2,1,31465.0,30371.0,30839.0,24216.0,24846.0,30700.0,24011.0,24006.0,10491.0,30876.0,30735.0,30859.0,31306.0,30911.0,30627.0,38834.0,30631.0,32345.0,40825.0,37804.0,30822.0,30679.0,5.0,3.6,1.73,5.25,3.75,1.6,4.9,3.5,1.7,5.0,3.5,1.73,,,,5.0,3.5,1.73,5.0,3.5,1.73,5.0,3.75,1.73,5.0,3.6,1.67,5.5,3.5,1.67,0.1894275807530872,0.5474785570898474,0.26309386215706554,1
1729,1729,2009/2010,29,3/8/10 0:00,659098,8528,8650,1,0,34421.0,35472.0,41071.0,24230.0,111865.0,101192.0,40015.0,29581.0,25005.0,71550.0,96481.0,30660.0,38818.0,30617.0,39032.0,47547.0,33632.0,30618.0,95327.0,37139.0,24800.0,30853.0,6.5,3.8,1.57,5.75,3.5,1.6,5.3,3.5,1.65,6.0,3.6,1.62,,,,6.0,3.6,1.62,6.0,3.6,1.62,6.0,4.0,1.57,5.75,3.35,1.65,6.25,3.6,1.57,0.14597147121430845,0.6043404859191114,0.24968804286658022,1
1729,1729,2009/2010,35,4/18/10 0:00,659159,8528,9825,3,2,34421.0,34987.0,25948.0,24230.0,111865.0,40015.0,22991.0,101192.0,29581.0,96481.0,71550.0,30973.0,26111.0,34418.0,30616.0,31291.0,26181.0,187668.0,27277.0,31013.0,36410.0,31435.0,6.5,4.0,1.53,6.5,4.0,1.55,5.2,3.8,1.55,6.5,3.75,1.53,,,,6.0,4.0,1.53,6.5,4.0,1.53,6.5,4.0,1.53,6.0,3.75,1.55,6.5,3.75,1.55,0.1454891239748009,0.6180910495661476,0.23641982645905146,1
1729,1729,2009/2010,38,5/9/10 0:00,659372,8191,8586,4,2,24788.0,34230.0,24452.0,38504.0,23823.0,11496.0,23185.0,46008.0,23370.0,32627.0,23190.0,24399.0,26108.0,24531.0,30354.0,40006.0,30895.0,24656.0,31097.0,31921.0,30830.0,30348.0,7.0,4.2,1.5,6.4,4.2,1.45,7.0,4.1,1.4,7.0,4.33,1.44,,,,7.0,4.0,1.5,6.5,4.0,1.53,6.0,4.0,1.5,5.75,4.0,1.53,6.0,4.0,1.53,0.13636363636363635,0.6363636363636362,0.22727272727272724,2
1729,1729,2009/2010,7,9/26/09 0:00,658671,8528,8455,3,1,34421.0,34987.0,35472.0,24230.0,111865.0,71550.0,129817.0,40015.0,29581.0,25005.0,30953.0,30859.0,25925.0,30911.0,30627.0,38834.0,32345.0,30675.0,30631.0,30679.0,30822.0,37804.0,10.0,5.0,1.33,8.5,4.6,1.3,8.5,4.5,1.35,11.0,5.0,1.29,,,,10.0,5.0,1.3,11.0,5.0,1.3,9.5,4.5,1.3,9.5,4.5,1.33,11.0,4.5,1.33,0.09506790564689065,0.7147962830593281,0.1901358112937813,2
1729,1729,2010/2011,10,10/30/10 0:00,839909,8602,8456,2,1,30669.0,23099.0,23091.0,32581.0,33138.0,23538.0,31317.0,35466.0,23225.0,24676.0,23291.0,31432.0,24208.0,30831.0,39027.0,36183.0,38807.0,23782.0,37459.0,36615.0,108808.0,30960.0,5.5,3.4,1.73,5.4,3.45,1.65,4.4,3.5,1.7,5.5,3.5,1.67,,,,5.0,3.5,1.73,4.75,3.75,1.75,5.5,3.6,1.73,5.0,3.5,1.7,5.0,3.6,1.67,0.1725078452649793,0.5484353462181424,0.2790568085168783,1
1729,1729,2010/2011,14,11/20/10 0:00,839950,8658,8455,1,0,24147.0,24226.0,34193.0,23787.0,23837.0,35443.0,33049.0,24978.0,77704.0,31953.0,38567.0,30859.0,30856.0,31306.0,26564.0,38834.0,79574.0,32345.0,31906.0,37804.0,30679.0,30822.0,5.0,3.6,1.73,5.0,3.6,1.67,4.4,3.5,1.7,5.5,3.75,1.62,,,,4.4,3.6,1.8,5.0,3.5,1.8,5.25,3.6,1.75,4.75,3.4,1.75,5.5,3.5,1.67,0.1894275807530872,0.5474785570898474,0.26309386215706554,1
1729,1729,2010/2011,22,1/5/11 0:00,840067,8602,8455,1,0,36283.0,40022.0,23091.0,32581.0,23435.0,23538.0,23099.0,24676.0,23225.0,32627.0,23291.0,30859.0,25925.0,31306.0,30627.0,38834.0,79574.0,30675.0,30631.0,31906.0,30822.0,30679.0,8.0,4.2,1.44,7.5,4.25,1.4,6.5,3.9,1.45,5.5,3.6,1.5,,,,8.5,4.33,1.4,7.0,4.33,1.44,8.5,4.4,1.44,7.5,4.33,1.4,6.5,4.33,1.44,0.11819887429643527,0.6566604127579737,0.225140712945591,1
1729,1729,2010/2011,26,2/5/11 0:00,840111,8602,10260,2,1,36283.0,40022.0,23091.0,32581.0,23435.0,35466.0,31317.0,40568.0,25421.0,23538.0,23291.0,30726.0,38994.0,43248.0,30865.0,32569.0,40945.0,24148.0,34944.0,24154.0,27430.0,30829.0,8.5,4.5,1.4,8.0,4.1,1.4,7.3,4.4,1.37,8.0,4.5,1.4,,,,8.0,4.0,1.44,7.5,4.33,1.44,8.5,4.6,1.44,7.5,4.33,1.4,8.0,4.33,1.4,0.11160318866253321,0.6775907883082374,0.21080602302922938,1
1729,1729,2010/2011,36,5/8/11 0:00,840214,10194,9825,3,1,46518.0,23369.0,38899.0,40695.0,47418.0,34601.0,24411.0,23253.0,25668.0,33881.0,30988.0,169718.0,26111.0,30986.0,46539.0,78513.0,23678.0,31013.0,75489.0,143793.0,3520.0,30843.0,5.5,3.75,1.67,5.25,3.75,1.6,4.6,3.5,1.67,5.0,3.75,1.67,,,,5.0,3.5,1.73,5.0,3.75,1.73,5.5,4.0,1.67,4.75,3.6,1.7,4.5,3.6,1.73,0.17360870469193984,0.5717651950932151,0.2546261002148451,2
1729,1729,2011/2012,19,1/1/12 0:00,1025157,8472,8456,1,0,37868.0,25075.0,24150.0,30362.0,160243.0,40563.0,25150.0,35443.0,33468.0,175947.0,36410.0,31432.0,30509.0,33086.0,39027.0,16351.0,23782.0,30598.0,24159.0,36615.0,26181.0,15403.0,6.5,4.0,1.53,6.5,4.1,1.53,5.7,3.8,1.5,6.5,3.75,1.53,,,,6.0,3.75,1.57,6.5,4.2,1.5,6.5,4.0,1.57,6.5,3.75,1.53,7.0,4.0,1.5,0.1454891239748009,0.6180910495661476,0.23641982645905146,1
1729,1729,2011/2012,20,1/4/12 0:00,1025212,10261,10260,3,0,24229.0,49571.0,24899.0,30929.0,150466.0,24890.0,38373.0,26160.0,33852.0,24225.0,35411.0,26818.0,35327.0,30620.0,186137.0,32569.0,40945.0,34944.0,24154.0,30802.0,30829.0,27430.0,5.0,3.6,1.73,5.0,3.5,1.7,4.6,3.5,1.65,5.0,3.75,1.66,,,,5.0,3.5,1.73,5.5,3.6,1.67,5.0,3.5,1.73,4.75,3.5,1.72,5.0,3.6,1.73,0.1894275807530872,0.5474785570898474,0.26309386215706554,3
1729,1729,2011/2012,22,1/21/12 0:00,1025278,8559,8650,3,1,157303.0,26454.0,24166.0,40128.0,34430.0,38856.0,155384.0,24780.0,35532.0,33633.0,41175.0,30660.0,34036.0,22764.0,25984.0,37475.0,156008.0,39109.0,33781.0,30618.0,33632.0,47382.0,6.0,3.75,1.62,5.5,3.8,1.6,4.6,3.5,1.65,5.5,3.5,1.67,,,,6.0,3.4,1.67,5.75,3.8,1.62,6.5,4.0,1.615,5.5,3.6,1.62,5.5,3.6,1.67,0.15863689776733256,0.5875440658049355,0.2538190364277321,2
1729,1729,2011/2012,28,3/11/12 0:00,1025716,10003,8456,1,0,37193.0,89185.0,176889.0,24948.0,102356.0,38831.0,23882.0,157729.0,47558.0,23991.0,38759.0,31432.0,24208.0,30831.0,178955.0,31291.0,30598.0,23782.0,26181.0,36615.0,37459.0,108808.0,6.0,3.75,1.62,6.5,3.8,1.53,5.5,3.9,1.5,6.0,3.6,1.6,,,,6.0,3.75,1.57,6.5,4.0,1.53,6.5,3.9,1.62,6.0,3.5,1.6,6.0,4.0,1.53,0.15863689776733256,0.5875440658049355,0.2538190364277321,1
1729,1729,2011/2012,29,3/21/12 0:00,1025756,10172,8650,3,2,23265.0,30357.0,24740.0,24209.0,63520.0,24205.0,23070.0,192807.0,47394.0,24741.0,33418.0,30660.0,30617.0,154271.0,22764.0,37475.0,95331.0,30618.0,39109.0,37139.0,40636.0,30892.0,5.0,3.6,1.73,4.75,3.6,1.78,4.0,3.4,1.8,4.5,3.5,1.8,,,,4.5,3.5,1.8,4.75,3.5,1.8,4.8,3.7,1.83,4.33,3.6,1.75,4.5,3.5,1.8,0.1894275807530872,0.5474785570898474,0.26309386215706554,1
1729,1729,2011/2012,31,3/31/12 0:00,1025842,10172,9825,2,1,23265.0,24209.0,24740.0,23311.0,25541.0,24205.0,192807.0,23070.0,32084.0,47394.0,24741.0,169718.0,26111.0,46539.0,26005.0,78513.0,23678.0,24011.0,31013.0,31435.0,75489.0,30843.0,5.5,4.2,1.57,5.5,3.8,1.6,5.0,3.6,1.6,5.5,3.75,1.62,,,,5.5,3.75,1.62,6.0,4.0,1.57,6.0,4.2,1.62,5.5,3.75,1.6,5.5,4.0,1.57,0.1720368389470114,0.6026768243366641,0.22528633671632445,1
1729,1729,2011/2012,33,4/11/12 0:00,1025942,8528,10260,1,0,25156.0,11736.0,41071.0,111865.0,35472.0,101192.0,28901.0,38254.0,106228.0,49825.0,41061.0,182917.0,186137.0,43248.0,30620.0,32569.0,34944.0,24154.0,35327.0,30829.0,23354.0,70409.0,9.0,4.75,1.36,9.0,4.6,1.35,7.3,4.5,1.35,9.0,5.0,1.33,,,,9.0,4.5,1.36,9.5,4.75,1.33,10.0,4.8,1.4,9.0,5.0,1.3,8.5,4.75,1.36,0.10512611879576893,0.6956875508543532,0.19918633034987795,1
1729,1729,2011/2012,9,10/23/11 0:00,1024658,10172,8455,1,0,23265.0,30357.0,24740.0,33931.0,23311.0,24205.0,97657.0,23070.0,30367.0,47394.0,24101.0,30859.0,25925.0,30627.0,52133.0,38834.0,32345.0,25923.0,30631.0,51553.0,30822.0,41468.0,9.5,5.0,1.33,9.0,4.5,1.35,7.0,4.1,1.4,8.0,4.5,1.4,,,,8.5,4.75,1.36,7.5,4.5,1.4,10.0,5.0,1.36,8.0,4.75,1.35,9.0,4.33,1.36,0.09957325746799431,0.7112375533428165,0.1891891891891892,1
1729,1729,2012/2013,12,11/17/12 0:00,1229223,9850,10260,1,0,40602.0,32616.0,26209.0,34275.0,33963.0,32728.0,24583.0,40100.0,47194.0,35493.0,24698.0,26818.0,38994.0,30620.0,165823.0,32569.0,35327.0,34944.0,24154.0,23354.0,30843.0,70409.0,7.0,4.5,1.44,7.0,4.5,1.42,7.0,4.0,1.45,6.5,4.5,1.44,7.25,4.99,1.47,8.0,4.5,1.4,7.0,4.5,1.44,8.0,4.8,1.44,7.0,4.5,1.42,7.0,4.33,1.44,0.13483146067415733,0.655430711610487,0.20973782771535585,1
1729,1729,2012/2013,19,12/26/12 0:00,1229305,8472,8456,1,0,37868.0,35443.0,33863.0,23073.0,46353.0,25075.0,175947.0,160243.0,24159.0,33468.0,32627.0,31432.0,30509.0,39027.0,30831.0,213485.0,38807.0,41467.0,36615.0,37459.0,37412.0,38817.0,6.5,4.0,1.53,6.5,4.1,1.5,5.6,3.9,1.55,6.0,4.0,1.53,7.26,4.33,1.53,7.5,3.4,1.57,7.0,3.75,1.57,7.5,4.2,1.53,6.5,4.1,1.5,6.0,4.0,1.53,0.1454891239748009,0.6180910495661476,0.23641982645905146,1
